,Make,Model,Variant,Price,Engine_Size_in_cc,Fuel_Type,Fuel_Tank_Capacity,Mileage,Power,Comfort,Safety
895,Ford,Figo,Ambiente 1.5 Tdci,623000,1498.0,Diesel,40.0,25.5,98.6,35.40402942333713,24.5
896,Ford,Figo,Titanium 1.2 Ti-Vct,599900,1196.0,Petrol,42.0,20.4,94.656,43.904029423337136,27.0
897,Ford,Figo,Titanium1.5 Tdci,699900,1498.0,Diesel,40.0,25.5,98.6,41.90402942333713,27.0
898,Ford,Figo,Titanium Blu 1.2 Ti-Vct,664900,1194.0,Petrol,42.0,20.4,94.656,43.904029423337136,47.0
899,Ford,Figo,Titanium Blu 1.5 Tdci,764900,1498.0,Diesel,40.0,25.5,98.6,43.904029423337136,47.0
900,Maruti Suzuki,Baleno,1.3 Delta,746621,1248.0,Diesel,37.0,27.39,73.95,40.85845605748004,27.0
901,Maruti Suzuki,Baleno,1.3 Alpha,868221,1248.0,Diesel,37.0,27.39,73.95,50.85845605748004,27.0
902,Maruti Suzuki,Baleno,1.3 Sigma,668611,1248.0,Diesel,37.0,27.39,73.95,19.358456057480044,27.0
903,Maruti Suzuki,Baleno,1.3 Zeta,807921,1248.0,Diesel,37.0,27.39,73.95,40.85845605748004,27.0
904,Maruti Suzuki,Baleno,1.2 Alpha,758212,1197.0,Petrol,37.0,21.4,83.0,43.85845605748004,27.0
905,Maruti Suzuki,Baleno,1.2 Alpha Cvt,890212,1197.0,Petrol,37.0,21.4,83.0,43.85845605748004,27.0
906,Maruti Suzuki,Baleno,1.2 Delta,636612,1197.0,Petrol,37.0,21.4,83.0,40.85845605748004,27.0
907,Maruti Suzuki,Baleno,1.2 Delta Cvt,768612,1197.0,Petrol,37.0,21.04,83.0,40.85845605748004,27.0
908,Maruti Suzuki,Baleno,1.2 Sigma,558602,1197.0,Petrol,37.0,21.4,83.0,19.358456057480044,27.0
909,Maruti Suzuki,Baleno,1.2 Zeta,697912,1197.0,Petrol,37.0,21.4,83.0,40.85845605748004,27.0
910,Maruti Suzuki,Baleno,1.2 Delta Dualjet,733412,1197.0,Petrol,37.0,21.4,83.0,40.85845605748004,27.0
911,Maruti Suzuki,Baleno,1.2 Zeta Dualjet,789912,1197.0,Petrol,37.0,21.4,83.0,40.85845605748004,27.0
912,Maruti Suzuki,Baleno,1.2 Zeta Cvt,829912,1197.0,Petrol,37.0,21.04,83.0,40.85845605748004,27.0
913,Hyundai,Grand I10,1.2 Kappa Vtvt Magna,586428,1197.0,Petrol,43.0,18.9,81.838,23.66468576211606,27.0
914,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz,620637,1197.0,Petrol,43.0,19.77,81.838,35.664685762116065,27.0
915,Hyundai,Grand I10,1.2 Kappa Vtvt Magna At,652328,1197.0,Petrol,43.0,17.49,81.838,23.66468576211606,25.5
916,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz At,705538,1197.0,Petrol,43.0,17.49,81.838,38.664685762116065,27.0
917,Hyundai,Grand I10,1.2 Kappa Vtvt Sportz Dual Tone,640537,1197.0,Petrol,43.0,19.77,81.838,35.664685762116065,27.0
918,Hyundai,Grand I10,1.2 Kappa Vtvt Magna Cng,653452,1197.0,CNG,43.0,19.90211704,82.0,23.66468576211606,27.0
919,Fiat,Linea Classic,1.3 Multijet,751203,1248.0,Diesel,45.0,19.5,74.936,23.17302541236296,13.0
920,Fiat,Linea Classic,1.4,646336,1368.0,Petrol,45.0,14.9,88.74,23.17302541236296,13.0
921,Fiat,Linea Classic,Plus 1.3 Multijet,808558,1248.0,Diesel,45.0,19.5,74.936,31.173025412362957,17.5
922,Nissan,Sunny,Xe Petrol,707025,1498.0,Petrol,41.0,16.95,97.614,19.625869943673862,24.0
923,Nissan,Sunny,Xl Petrol,836461,1498.0,Petrol,41.0,16.95,97.614,41.12586994367386,24.0
924,Nissan,Sunny,Xl Diesel,912534,1461.0,Diesel,41.0,22.71,84.796,41.12586994367386,24.0
925,Nissan,Sunny,Xv Diesel,993997,1461.0,Diesel,41.0,22.71,84.796,47.12586994367386,29.0
926,Nissan,Sunny,Xe Diesel,860997,1461.0,Diesel,41.0,22.71,84.796,19.625869943673862,24.0
927,Nissan,Sunny,Xv Cvt,993997,1498.0,Petrol,41.0,17.97,99.586,47.12586994367386,29.0
928,Nissan,Sunny,Special Edition Diesel,877285,1461.0,Diesel,41.0,22.71,84.796,44.12586994367386,29.0
929,Maruti Suzuki,Ertiga,Lxi,759000,1462.0,Petrol,45.0,19.34,103.0,24.110069345758504,29.0
930,Maruti Suzuki,Ertiga,Zxi,917000,1462.0,Petrol,45.0,19.34,104.0,41.51369058555979,29.0
931,Maruti Suzuki,Ertiga,Vxi At,936000,1462.0,Petrol,45.0,18.69,103.0,36.55299949908048,27.0
932,Maruti Suzuki,Ertiga,Zxi Plus,971000,1462.0,Petrol,45.0,19.34,103.0,44.55299949908048,29.0
933,Maruti Suzuki,Ertiga,Vxi,834000,1462.0,Petrol,45.0,19.34,103.0,30.513690585559793,27.0
934,Maruti Suzuki,Ertiga,Zxi At,1013000,1462.0,Petrol,45.0,18.69,104.0,41.51369058555979,29.0
935,Maruti Suzuki,Ertiga,1.5L Vdi,986689,1498.0,Diesel,45.0,24.2,95.0,45.55299949908048,29.0
936,Maruti Suzuki,Ertiga,1.5L Zdi,1069689,1498.0,Diesel,45.0,24.2,95.0,38.55299949908048,29.0
937,Maruti Suzuki,Ertiga,1.5L Zdi Plus,1120689,1498.0,Diesel,45.0,24.2,95.0,48.55299949908048,29.0
938,Maruti Suzuki,Ertiga,Vxi Cng (Cng +,887689,1462.0,CNG + Petrol,45.0,19.34,103.0,30.513690585559793,27.0
939,Maruti Suzuki,Baleno Rs,Rs 1.0,788913,998.0,Petrol,37.0,21.4,100.572,46.85845605748004,27.0
940,Honda,Wr-V,Vx Diesel,1035000,1498.0,Diesel,40.0,25.5,98.6,49.88824260727248,25.5
941,Honda,Wr-V,Vx Petrol,925000,1199.0,Petrol,40.0,17.5,88.74,47.88824260727248,25.5
942,Honda,Wr-V,S Diesel,925000,1498.0,Diesel,40.0,25.5,98.6,41.88824260727248,24.5
943,Honda,Wr-V,S Petrol,815000,1199.0,Petrol,40.0,17.5,88.74,44.88824260727248,24.5
944,Honda,Wr-V,Edge Plus Edition Diesel,916050,1498.0,Diesel,40.0,25.5,98.6,41.88824260727248,24.5
945,Honda,Wr-V,Edge Plus Edition Petrol,808050,1199.0,Petrol,40.0,17.5,88.74,44.88824260727248,24.5
946,Honda,Wr-V,Exclusive Edition Diesel,1048050,1498.0,Diesel,40.0,25.5,98.6,49.88824260727248,25.5
947,Honda,Wr-V,Exclusive Edition Petrol,935050,1199.0,Petrol,40.0,17.5,88.74,47.88824260727248,25.5
948,Honda,Wr-V,V Diesel,995000,1498.0,Diesel,40.0,25.5,98.6,49.88824260727248,25.5
949,Mahindra,Tuv300,T4 Plus,854328,1493.0,Diesel,60.0,18.49,82.824,21.337771481055537,26.0
950,Mahindra,Tuv300,T6 Plus,914328,1493.0,Diesel,60.0,18.49,82.824,32.33777148105554,27.0
951,Mahindra,Tuv300,T8,976592,1493.0,Diesel,60.0,18.49,82.824,32.33777148105554,27.0
952,Mahindra,Tuv300,T10,999614,1493.0,Diesel,60.0,18.49,98.6,44.33777148105554,27.0
953,Mahindra,Tuv300,T10 (O),1031943,1493.0,Diesel,60.0,18.49,98.6,48.33777148105554,27.0
954,Mahindra,Tuv300,T10 Dual Tone,1022930,1493.0,Diesel,60.0,18.49,98.6,45.33777148105554,27.0
955,Mahindra,Tuv300,T10 (O) Dual Tone,1055259,1493.0,Diesel,60.0,18.49,98.6,48.33777148105554,27.0
956,Maruti Suzuki,S-Cross,1.3L Sigma,880689,1248.0,Diesel,48.0,23.65,88.74,36.977598494676876,27.0
957,Maruti Suzuki,S-Cross,1.3L Delta,992689,1248.0,Diesel,48.0,23.65,88.74,40.977598494676876,27.0
958,Maruti Suzuki,S-Cross,1.3L Zeta,1043689,1248.0,Diesel,48.0,23.65,88.74,43.977598494676876,27.0
959,Maruti Suzuki,S-Cross,1.3L Alpha,1143689,1248.0,Diesel,48.0,23.65,88.74,46.977598494676876,27.0
960,Renault,Captur,Rxe Petrol,949999,1498.0,Petrol,50.0,13.86,104.516,45.019071467224805,29.0
961,Renault,Captur,Rxe Diesel,1049999,1461.0,Diesel,50.0,20.37,108.46,45.019071467224805,29.0
962,Renault,Captur,Platine Diesel Dual Tone,1299999,1461.0,Diesel,50.0,20.37,108.46,51.019071467224805,39.0
963,Renault,Captur,Platine Petrol Dual Tone,1199999,1498.0,Petrol,50.0,13.86,104.516,51.019071467224805,29.0
964,Mahindra,Xylo,D2 Bs-Iv,963037,2489.0,Diesel,55.0,13.9,93.67,18.453402987245482,18.0
965,Mahindra,Xylo,D4 Bs-Iv,1004487,2489.0,Diesel,55.0,13.9,93.67,21.453402987245482,18.0
966,Mahindra,Xylo,H4 Bs-Iv,1031951,2179.0,Diesel,55.0,14.02,118.32,21.453402987245482,15.0
967,Mahindra,Xylo,H4 Abs Bs-Iv,1066139,2179.0,Diesel,55.0,14.02,118.32,21.453402987245482,14.0
968,Mahindra,Xylo,H8 Abs Airbags Bs-Iv,1228335,2179.0,Diesel,55.0,14.02,119.306,31.640902987245486,22.5
969,Kia,Seltos,Hte 1.5,989000,1497.0,Petrol,60.0,16.8,400.0,42.069138864503444,24.5
970,Kia,Seltos,Htk 1.5,1029000,1497.0,Petrol,60.0,16.8,113.39,45.069138864503444,26.0
971,Kia,Seltos,Htk Plus 1.5,1149000,1497.0,Petrol,60.0,16.8,113.39,45.069138864503444,37.0
972,Kia,Seltos,Htx 1.5,1309000,1497.0,Petrol,60.0,16.8,113.39,48.069138864503444,27.0
973,Kia,Seltos,Htx Cvt 1.5,1409000,1497.0,Petrol,60.0,16.8,113.39,62.069138864503444,39.0
974,Kia,Seltos,Hte 1.5 Diesel,1034000,1493.0,Diesel,60.0,20.0,112.404,42.069138864503444,24.5
975,Kia,Seltos,Htk 1.5 Diesel,1154000,1493.0,Diesel,60.0,20.0,113.39,45.069138864503444,27.0
976,Kia,Seltos,Htk Plus 1.5 Diesel,1254000,1493.0,Diesel,60.0,20.0,113.39,45.069138864503444,37.0
977,Kia,Seltos,Htk Plus At 1.5 Diesel,1354000,1493.0,Diesel,60.0,20.0,113.39,45.069138864503444,38.0
978,Kia,Seltos,Htx Plus 1.5 Diesel,1534000,1493.0,Diesel,60.0,20.0,113.39,62.069138864503444,37.0
979,Kia,Seltos,Htx Plus At 1.5 Diesel,1634000,1493.0,Diesel,60.0,20.0,113.39,62.069138864503444,39.0
980,Kia,Seltos,Gtk 1.4,1379000,1353.0,Petrol,50.0,16.1,138.04,48.069138864503444,27.0
981,Kia,Seltos,Gtx 1.4,1529000,1353.0,Petrol,50.0,16.1,138.04,48.069138864503444,39.0
982,Kia,Seltos,Gtx At 1.4,1629000,1353.0,Petrol,50.0,16.5,138.04,62.569138864503444,39.0
983,Kia,Seltos,Gtx Plus 1.4,1629000,1353.0,Petrol,50.0,16.1,138.04,62.569138864503444,39.0
984,Kia,Seltos,Htx 1.5 Diesel,1414000,1493.0,Diesel,60.0,20.0,113.39,48.069138864503444,37.0
985,Nissan,Terrano,Xe D 85Ps,999900,1461.0,Diesel,50.0,20.45,83.81,21.141273671285564,27.0
986,Nissan,Terrano,Xv D Premium 110 Ps Amt,1464900,1461.0,Diesel,50.0,19.01,108.46,41.14127367128556,29.0
987,Nissan,Terrano,Xl (P),999900,1598.0,Petrol,50.0,13.24,102.544,32.14127367128556,29.0
988,Nissan,Terrano,Xl D(O),1235700,1461.0,Diesel,50.0,20.45,83.81,32.14127367128556,29.0
989,Nissan,Terrano,Xv D Premium 110 Ps,1419900,1461.0,Diesel,50.0,19.01,108.46,41.14127367128556,29.0
990,Nissan,Terrano,Sport Edition,1235700,1461.0,Diesel,50.0,20.45,83.81,21.141273671285564,27.0
991,Tata,Safari Storme,2.2 Lx 4X2,1109005,2179.0,Diesel,63.0,14.0,147.9,32.30262482461802,17.0
992,Tata,Safari Storme,2.2 Ex 4X2,1335158,2179.0,Diesel,63.0,14.0,147.9,33.352040817430236,21.0
993,Tata,Safari Storme,2.2 Vx 4X2 Varicor 400,1479574,2179.0,Diesel,63.0,14.1,153.816,39.352040817430236,26.0
994,Tata,Safari Storme,2.2 Vx 4X4 Varicor 400,1643829,2179.0,Diesel,63.0,14.1,153.816,39.352040817430236,26.0
995,Mg,Hector,1.5L Style,1248000,1500.0,Petrol,49.30086207,19.90211704,141.0,23.080082267448297,22.0
996,Mg,Hector,2.0L Style,1348000,2000.0,Diesel,49.30086207,17.41,168.0,23.080082267448297,23.5
997,Mg,Hector,2.0L Super,1448000,2000.0,Diesel,49.30086207,17.41,168.0,29.080082267448297,23.5
998,Mg,Hector,2.0L Smart,1588000,2000.0,Diesel,49.30086207,17.41,168.0,29.080082267448297,43.5
999,Mg,Hector,2.0L Sharp,1728000,2000.0,Diesel,49.30086207,17.41,168.0,34.0800822674483,46.5
1000,Mg,Hector,1.5L Super,1328000,1500.0,Petrol,49.30086207,19.90211704,141.0,26.080082267448297,23.5
1001,Mg,Hector,1.5L Super Hybrid,1388000,1500.0,Hybrid,49.30086207,19.90211704,141.0,26.080082267448297,23.5
1002,Mg,Hector,1.5L Sharp Hybrid,1628000,1500.0,Hybrid,49.30086207,19.90211704,141.0,34.0800822674483,46.5
1003,Mg,Hector,1.5L Smart Hybrid,1498000,1500.0,Hybrid,49.30086207,19.90211704,141.0,21.080082267448297,43.5
1004,Mg,Hector,1.5L Smart Dct,1568000,1500.0,Petrol,49.30086207,19.90211704,141.0,27.080082267448297,46.0
1005,Mg,Hector,1.5L Sharp Dct,1718000,1500.0,Petrol,49.30086207,19.90211704,141.0,34.0800822674483,47.5
1006,Tata,Nexon Ev,Xm,1399000,1841.323668,Electric,49.30086207,19.90211704,127.194,34.96079764159459,27.0
1007,Tata,Nexon Ev,Xz Plus,1499000,1841.323668,Electric,49.30086207,19.90211704,127.194,32.96079764159459,27.0
1008,Tata,Nexon Ev,Xz Plus Lux,1599000,1841.323668,Electric,49.30086207,19.90211704,127.194,32.96079764159459,27.0
1009,Hyundai,Elantra,S,1589000,1999.0,Petrol,50.0,14.6,149.872,38.05861375734948,47.0
1010,Hyundai,Elantra,Sx,1849000,1999.0,Petrol,50.0,14.6,149.872,47.05861375734948,49.0
1011,Hyundai,Elantra,Sx At,1949000,1999.0,Petrol,50.0,14.6,149.872,47.05861375734948,49.0
1012,Hyundai,Elantra,Sx(O) At,2039000,1999.0,Petrol,50.0,14.6,149.872,57.55861375734948,49.0
1013,Hyundai,Tucson,2Wd Mt Diesel,2079717,1995.0,Diesel,62.0,18.42,185.0,45.0572738651072,27.0
1014,Hyundai,Tucson,2Wd Mt Petrol,1876656,1999.0,Petrol,62.0,13.03,152.83,45.0572738651072,27.0
1015,Hyundai,Tucson,2Wd At Gl Diesel,2364354,1995.0,Diesel,62.0,16.38,185.0,65.05727386510719,48.0
1016,Hyundai,Tucson,2Wd At Gl Petrol,2187384,1999.0,Petrol,62.0,12.95,152.83,65.05727386510719,48.0
1017,Hyundai,Tucson,4Wd At Gls Diesel,2697417,1995.0,Diesel,62.0,16.38,185.0,65.05727386510719,50.0
1018,Hyundai,Tucson,2Wd At Gls Petrol,2373522,1999.0,Petrol,62.0,12.95,152.83,65.05727386510719,48.0
1019,Hyundai,Tucson,2Wd At Gl(O) Petrol,2246749,1999.0,Petrol,62.0,12.95,152.83,65.05727386510719,48.0
1020,Hyundai,Tucson,2Wd At Gl(O) Diesel,2423720,1995.0,Diesel,62.0,16.38,185.0,65.05727386510719,48.0
1021,Volkswagen,Passat,2.0 Tdi Comfortline,3021500,1968.0,Diesel,55.0,17.42,177.48,66.87491622537566,64.0
1022,Volkswagen,Passat,2.0 Tdi Highline,3321500,1968.0,Diesel,66.0,17.42,177.48,70.87491622537566,64.0
1023,Volkswagen,Passat,2.0 Tdi Comfortline Connect,2599000,1968.0,Diesel,55.0,17.42,177.48,66.87491622537566,64.0
1024,Volkswagen,Passat,2.0 Tdi Highline Connect,2899000,1968.0,Diesel,66.0,17.42,177.48,70.87491622537566,64.0
1025,Maruti Suzuki,Mercedes-Benz A-Class,180,2785288,1595.0,Petrol,50.0,15.5,120.292,50.42577108602049,60.0
1026,Maruti Suzuki,Mercedes-Benz A-Class,200D,2886871,2143.0,Diesel,50.0,15.5,134.096,50.534486270207374,58.5
1027,Volvo,V40 Cross Country,D3,3283000,1984.0,Diesel,60.0,16.8,147.9,62.91578845710441,54.0
1028,Volvo,V40 Cross Country,T4,2962000,1596.0,Petrol,50.0,16.0,177.48,46.949031943178085,54.0
1029,Mini,Countryman,Cooper S,3490000,1998.0,Petrol,47.0,14.41,189.312,61.958564889826334,49.0
1030,Mini,Countryman,Cooper Sd,3740000,1998.0,Diesel,47.0,19.19,187.34,60.458564889826334,49.0
1031,Mini,Countryman,Cooper S Jcw Inspired,4140000,1998.0,Petrol,47.0,14.41,189.312,63.458564889826334,49.0
1032,Mini,Countryman,Black Edition,4240000,1998.0,Petrol,47.0,14.41,189.312,63.458564889826334,49.0
1033,Maruti Suzuki,Mercedes-Benz C-Class,C 220D Prime,4020000,1950.0,Diesel,66.0,12.06,192.0,57.701254220450956,53.5
1034,Maruti Suzuki,Mercedes-Benz C-Class,C 220D Progressive,4670000,1950.0,Diesel,66.0,12.06,192.0,57.701254220450956,53.5
1035,Maruti Suzuki,Mercedes-Benz C-Class,C 300D Amg Line,4974750,1950.0,Diesel,66.0,16.05,241.0,57.701254220450956,53.5
1036,Maruti Suzuki,Mercedes-Benz C-Class,C 43 Amg,7500000,3982.0,Petrol,66.0,1449.0,503.0,57.66188839568946,55.0
1037,Maruti Suzuki,Mercedes-Benz C-Class,C 200 Prime,4090000,1497.0,Petrol,66.0,12.06,181.0,57.701254220450956,53.5
1038,Maruti Suzuki,Mercedes-Benz C-Class,C 200 Progressive,4654000,1497.0,Petrol,66.0,12.06,181.0,57.701254220450956,55.0
1039,Toyota,Prius,Z8,4509000,1798.0,Hybrid,43.0,23.9,96.628,60.02751232905533,54.0
1040,Lexus,Es,300H,5695000,2487.0,Hybrid,49.30086207,17.8,176.0,68.14608726184686,68.5
1041,Lexus,Nx 300H,F-Sport,6060000,2494.0,Petrol,56.0,18.3,191.284,61.613423261073535,60.0
1042,Lexus,Nx 300H,Luxury,5990000,2494.0,Petrol,56.0,18.3,191.284,63.20232836484624,60.0
1043,Jaguar,F-Pace,Prestige,6463780,1999.0,Diesel,60.0,16.38,177.48,63.613952353675124,50.0
1044,Jaguar,F-Pace,Prestige Petrol,6422809,1997.0,Petrol,60.0,21.27,247.0,63.613952353675124,50.0
1045,Volvo,V90 Cross Country,D5 Inscription,6531000,1969.0,Diesel,60.0,17.2,231.71,78.9242873229996,49.0
1046,Audi,A5 Cabriolet,2.0 Tdi,6948200,1968.0,Diesel,58.0,17.2,187.34,47.536294054407556,40.0
1047,Maruti Suzuki,Mercedes-Benz Gle,300D 4Matic,7370000,1950.0,Diesel,93.0,19.90211704,241.57,79.3859853805602,55.0
1048,Maruti Suzuki,Mercedes-Benz Gle,400D 4Matic Hip Hop Edition,12500000,2925.0,Diesel,93.0,19.90211704,325.38,79.3859853805602,55.0
1049,Maruti Suzuki,Mercedes-Benz Cls,300D,8470000,1950.0,Diesel,49.30086207,19.90211704,245.0,58.15945211546308,55.0
1050,Bmw,X7,Xdrive 40I,10490000,2998.0,Petrol,80.0,13.38,335.0,76.51931294892694,65.0
1051,Bmw,X7,Xdrive30D Dpe Signature,10250000,2993.0,Diesel,80.0,13.38,262.0,81.01931294892694,65.0
1052,Bmw,M4,Coupe,13590000,2979.0,Petrol,60.0,10.75,424.996,61.37924558492141,68.5
1053,Porsche,911,Carrera S,17420000,2981.0,Petrol,64.0,8.9,450.0,62.01117166561738,40.0
1054,Porsche,911,Carrera S Cabriolet,18844000,2981.0,Petrol,64.0,9.1,450.0,62.01117166561738,40.0
1055,Nissan,Gtr,3.8 V6,21240272,3799.0,Petrol,74.0,9.0,562.02,60.227940227505044,50.0
1056,Aston Martin,Vantage,Coupe,29500000,3982.0,Petrol,73.0,8.0,505.0,53.129250966444644,40.5
1057,Aston Martin,Rapide,Luxe,38845823,5935.0,Petrol,90.5,12.9,552.16,60.36633856463995,60.0
1058,Ferrari,812 Superfast,Superfast,52000000,6496.0,Petrol,92.0,14.9,789.0,60.07900670342519,38.5
1059,Maruti Suzuki,Alto 800 Tour,H1,354235,796.0,Petrol,35.0,23.7,48.0,18.921173254130732,13.0
1060,Maruti Suzuki,Alto 800 Tour,H1 (O),356559,796.0,Petrol,35.0,24.7,48.0,18.915428014472162,13.0
1061,Hyundai,Grand I10 Nios,Magna 1.2 Crdi,675090,1186.0,Diesel,37.0,20.7,73.95,35.68023647626314,27.0
1062,Hyundai,Grand I10 Nios,Era 1.2 Vtvt,504990,1197.0,Petrol,37.0,20.7,81.838,25.18023647626314,22.0
1063,Hyundai,Grand I10 Nios,Magna 1.2 Vtvt,589610,1197.0,Petrol,37.0,20.7,81.838,35.68023647626314,27.0
1064,Hyundai,Grand I10 Nios,Magna Amt 1.2 Vtvt,642610,1197.0,Petrol,37.0,20.7,81.838,35.68023647626314,27.0
1065,Hyundai,Grand I10 Nios,Sportz 1.2 Vtvt,643350,1197.0,Petrol,37.0,20.7,81.838,40.68023647626314,27.0
1066,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Vtvt,703350,1197.0,Petrol,37.0,20.7,81.838,40.68023647626314,27.0
1067,Hyundai,Grand I10 Nios,Sportz Dual Tone 1.2 Vtvt,673350,1197.0,Petrol,37.0,20.7,81.838,40.68023647626314,25.5
1068,Hyundai,Grand I10 Nios,Asta 1.2 Vtvt,718950,1197.0,Petrol,37.0,20.7,81.838,46.68023647626314,27.0
1069,Hyundai,Grand I10 Nios,Sportz Amt 1.2 Crdi,790350,1186.0,Diesel,37.0,20.7,73.95,40.68023647626314,27.0
1070,Hyundai,Grand I10 Nios,Asta 1.2 Crdi,804450,1186.0,Diesel,37.0,20.7,73.95,46.68023647626314,27.0
1071,Hyundai,Xcent,S 1.2,643769,1197.0,Petrol,43.0,20.14,81.838,35.9168070311825,27.0
1072,Hyundai,Xcent,S At 1.2,733734,1197.0,Petrol,43.0,17.36,80.852,29.9168070311825,25.0
1073,Hyundai,Xcent,Sx 1.2,705546,1197.0,Petrol,43.0,20.14,80.852,38.9168070311825,27.0
1074,Hyundai,Xcent,Sx 1.2 (O),782346,1197.0,Petrol,43.0,19.90211704,80.852,41.9168070311825,27.0
1075,Hyundai,Xcent,S 1.2 Crdi,742033,1120.0,Diesel,43.0,19.90211704,70.992,35.9168070311825,27.0
1076,Hyundai,Xcent,E,581078,1197.0,Petrol,43.0,19.90211704,81.838,19.4168070311825,26.0
1077,Hyundai,Xcent,Sx 1.2 Crdi,798558,1120.0,Diesel,43.0,25.4,73.95,38.9168070311825,27.0
1078,Hyundai,Xcent,Sx 1.2 Crdi (O),875358,1120.0,Diesel,43.0,25.4,70.992,43.9168070311825,27.0
1079,Hyundai,Xcent,E Crdi,673261,1197.0,Diesel,43.0,19.90211704,73.95,19.4168070311825,26.0
1080,Nissan,Micra,Xl (O) Cvt,662880,1198.0,Petrol,41.0,19.34,75.922,37.66968268624279,25.5
1081,Nissan,Micra,Xv Cvt,781686,1198.0,Petrol,41.0,19.34,75.922,43.66968268624279,27.5
1082,Nissan,Micra,Xld (O),743504,1461.0,Diesel,41.0,23.08,63.104,37.66968268624279,27.5
1083,Nissan,Micra,Xvd,812964,1461.0,Diesel,41.0,23.08,63.104,37.66968268624279,27.5
1084,Mahindra,Bolero,Zlx,942263,2523.0,Diesel,60.0,15.96,62.118,25.18682094931648,18.0
1085,Mahindra,Bolero,Slx,917055,2523.0,Diesel,60.0,15.96,62.118,23.324696962519205,18.0
1086,Mahindra,Bolero,Sle,860720,2523.0,Diesel,60.0,15.96,62.118,18.324696962519205,17.0
1087,Mahindra,Bolero,Ex,815883,2523.0,Diesel,60.0,15.96,62.118,18.343410028835688,17.0
1088,Mahindra,Bolero,Ex Non Ac,773678,2523.0,Diesel,60.0,15.96,62.118,6.343410028835687,17.0
1089,Maruti Suzuki,Ciaz,1.3L Alpha Smart Hybrid,1102689,1248.0,Diesel,43.0,28.09,89.0,45.17573141231897,27.0
1090,Maruti Suzuki,Ciaz,1.3L Sigma Smart Hybrid,919689,1248.0,Diesel,43.0,28.09,89.0,38.17573141231897,27.0
1091,Maruti Suzuki,Ciaz,1.3L Delta Smart Hybrid,980689,1248.0,Diesel,43.0,28.09,89.0,41.17573141231897,27.0
1092,Maruti Suzuki,Ciaz,1.3L Zeta Smart Hybrid,1062689,1248.0,Diesel,43.0,28.09,89.0,44.17573141231897,25.5
1093,Maruti Suzuki,Ciaz,1.5L Sigma Smart Hybrid,819689,1462.0,Petrol,43.0,21.56,103.0,38.17573141231897,27.0
1094,Maruti Suzuki,Ciaz,1.5L Delta Smart Hybrid,881689,1462.0,Petrol,43.0,21.56,103.0,41.17573141231897,27.0
1095,Maruti Suzuki,Ciaz,1.5L Zeta Smart Hybrid,958689,1462.0,Petrol,43.0,21.56,103.0,47.17573141231897,25.5
1096,Maruti Suzuki,Ciaz,1.5L Alpha Smart Hybrid,997689,1462.0,Petrol,43.0,21.56,103.0,45.17573141231897,27.0
1097,Maruti Suzuki,Ciaz,1.5L Delta At Smart Hybrid,980689,1462.0,Petrol,43.0,20.28,103.0,41.17573141231897,27.0
1098,Maruti Suzuki,Ciaz,1.5L Zeta At Smart Hybrid,1058688,1462.0,Petrol,43.0,20.28,103.0,47.17573141231897,27.0
1099,Maruti Suzuki,Ciaz,1.5L Alpha At Smart Hybrid,1098689,1462.0,Petrol,43.0,20.28,103.0,45.17573141231897,27.0
1100,Maruti Suzuki,Ciaz,1.5L Alpha,1138189,1498.0,Diesel,43.0,26.82,250.0,45.17573141231897,27.0
1101,Maruti Suzuki,Ciaz,1.5L Delta,997689,1498.0,Diesel,43.0,26.32,94.0,41.17573141231897,27.0
1102,Maruti Suzuki,Ciaz,1.5L Zeta,1109189,1498.0,Diesel,43.0,26.32,94.0,44.17573141231897,25.5
1103,Skoda,Rapid,1.6 Mpi Ambition,998599,1598.0,Petrol,55.0,15.41,103.53,45.078183163457325,27.0
1104,Skoda,Rapid,1.5 Tdi Cr Active,1006139,1498.0,Diesel,55.0,21.13,108.46,24.078183163457332,24.0
1105,Skoda,Rapid,1.6 Mpi Active,881916,1598.0,Petrol,55.0,15.41,103.53,24.078183163457332,24.0
1106,Skoda,Rapid,1.5 Tdi Cr Ambition,1129599,1498.0,Diesel,55.0,21.13,108.46,45.078183163457325,27.0
1107,Skoda,Rapid,1.5 Tdi Cr Ambition At,1249599,1498.0,Diesel,55.0,21.72,108.46,45.078183163457325,27.0
1108,Skoda,Rapid,1.6 Mpi Style At,1243599,1598.0,Petrol,55.0,14.84,103.53,34.07818316345733,27.0
1109,Skoda,Rapid,1.5 Tdi Cr Style At,1399599,1498.0,Diesel,55.0,21.72,108.46,42.078183163457325,27.0
1110,Skoda,Rapid,1.5 Tdi Cr Style,1273599,1498.0,Diesel,55.0,21.13,108.46,48.078183163457325,27.0
1111,Skoda,Rapid,1.6 Mpi Style,1115599,1598.0,Petrol,55.0,15.41,103.53,48.078183163457325,27.0
1112,Skoda,Rapid,1.6 Mpi Ambition At,999599,1598.0,Petrol,55.0,14.84,103.53,45.078183163457325,27.0
1113,Skoda,Rapid,Onyx Mt Petrol,975599,1598.0,Petrol,55.0,15.41,103.53,51.078183163457325,27.0
1114,Skoda,Rapid,Onyx At Petrol,1099599,1598.0,Petrol,55.0,14.84,103.53,37.07818316345733,27.0
